load,year,month,day,hour,minute,humidity,temperature
1,2019,4,5,5,50,28.1000003814697,152.779997253418
1,2019,4,5,6,0,28.1000003814697,152.779997253418
1,2019,4,5,6,10,28.1000003814697,152.779997253418
1,2019,4,5,6,20,28.1000003814697,152.779997253418
1,2019,4,5,6,30,28.0,152.779997253418
1,2019,4,5,6,40,27.8999996185303,152.779997253418
1,2019,4,5,6,50,27.8999996185303,152.779997253418
1,2019,4,5,7,0,27.7999992370605,152.779997253418
1,2019,4,5,7,10,27.7000007629395,152.779997253418
1,2019,4,5,7,20,27.7000007629395,152.779997253418
1,2019,4,5,7,30,27.7000007629395,152.779997253418
1,2019,4,5,7,40,27.6000003814697,152.779997253418
1,2019,4,5,7,50,27.7000007629395,152.420002746582
1,2019,4,5,8,0,27.3999996185303,152.779997253418
1,2019,4,5,8,10,27.2999992370605,152.779997253418
1,2019,4,5,8,20,27.3999996185303,152.779997253418
1,2019,4,5,8,30,27.3999996185303,152.779997253418
1,2019,4,5,8,40,27.3999996185303,152.779997253418
1,2019,4,5,8,50,27.3999996185303,152.779997253418
1,2019,4,5,9,0,27.5,152.779997253418
1,2019,4,5,9,10,27.5,152.779997253418
1,2019,4,5,9,20,27.2999992370605,152.779997253418
1,2019,4,5,9,30,27.2999992370605,152.779997253418
1,2019,4,5,9,40,27.3999996185303,152.779997253418
1,2019,4,5,9,50,27.2999992370605,152.959994506836
1,2019,4,5,10,0,27.3999996185303,152.779997253418
1,2019,4,5,10,10,27.2999992370605,152.779997253418
1,2019,4,5,10,20,27.2000007629395,152.779997253418
1,2019,4,5,10,30,27.2999992370605,152.959994506836
1,2019,4,5,10,40,27.0,152.959994506836
1,2019,4,5,10,50,26.8999996185303,152.779997253418
1,2019,4,5,11,0,26.8999996185303,152.959994506836
1,2019,4,5,11,10,26.5,152.959994506836
1,2019,4,5,11,20,26.7999992370605,152.959994506836
1,2019,4,5,11,30,26.8999996185303,152.959994506836
1,2019,4,5,11,40,27.2999992370605,153.140005493164
1,2019,4,5,11,50,27.2999992370605,92.479997253418
1,2019,4,5,12,0,27.5,153.320002746582
1,2019,4,5,12,10,27.2999992370605,153.320002746582
1,2019,4,5,12,20,27.2999992370605,153.320002746582
1,2019,4,5,12,30,27.2000007629395,153.320002746582
1,2019,4,5,12,40,27.3999996185303,153.320002746582
1,2019,4,5,12,50,27.3999996185303,153.320002746582
1,2019,4,5,13,0,27.5,153.320002746582
1,2019,4,5,13,10,27.5,153.320002746582
1,2019,4,5,13,20,27.3999996185303,153.320002746582
1,2019,4,5,13,30,27.3999996185303,153.320002746582
1,2019,4,5,13,40,27.6000003814697,153.679997253418
1,2019,4,5,13,50,27.6000003814697,153.679997253418
1,2019,4,5,14,0,27.7000007629395,153.679997253418
1,2019,4,5,14,10,27.7000007629395,153.679997253418
1,2019,4,5,14,20,27.5,153.320002746582
1,2019,4,5,14,30,27.5,153.679997253418
1,2019,4,5,14,40,27.5,153.679997253418
1,2019,4,5,14,50,27.3999996185303,153.679997253418
1,2019,4,5,15,0,27.7000007629395,153.679997253418
1,2019,4,5,15,10,27.7000007629395,153.679997253418
1,2019,4,5,15,20,27.3999996185303,153.679997253418
1,2019,4,5,15,30,27.5,153.679997253418
1,2019,4,5,15,40,27.6000003814697,153.679997253418
1,2019,4,5,15,50,27.3999996185303,153.679997253418
1,2019,4,5,16,0,27.5,153.679997253418
1,2019,4,5,16,10,27.2999992370605,153.679997253418
1,2019,4,5,16,20,27.6000003814697,153.859994506836
1,2019,4,5,16,30,27.7000007629395,153.859994506836
1,2019,4,5,16,40,27.7000007629395,153.859994506836
1,2019,4,5,16,50,27.8999996185303,153.859994506836
1,2019,4,5,17,0,27.8999996185303,154.040005493164
1,2019,4,5,17,10,27.8999996185303,153.859994506836
1,2019,4,5,17,20,28.0,153.859994506836
1,2019,4,5,17,30,28.1000003814697,154.040005493164
1,2019,4,5,17,40,28.5,154.040005493164
1,2019,4,5,17,50,28.3999996185303,154.040005493164
1,2019,4,5,18,0,28.3999996185303,154.040005493164
1,2019,4,5,18,10,28.7000007629395,154.220002746582
1,2019,4,5,18,20,29.0,154.220002746582
1,2019,4,5,18,30,29.0,154.040005493164
1,2019,4,5,18,40,28.7000007629395,154.4
1,2019,4,5,18,50,28.6000003814697,154.040005493164
1,2019,4,5,19,0,28.8999996185303,154.4
1,2019,4,5,19,10,28.7999992370605,154.040005493164
1,2019,4,5,19,20,28.6000003814697,154.040005493164
1,2019,4,5,19,30,28.5,154.040005493164
1,2019,4,5,19,40,28.5,154.040005493164
1,2019,4,5,19,50,28.2999992370605,154.040005493164
1,2019,4,5,20,0,28.2000007629395,154.040005493164
1,2019,4,5,20,10,28.0,154.040005493164
1,2019,4,5,20,20,28.1000003814697,154.040005493164
1,2019,4,5,20,30,27.8999996185303,153.859994506836
1,2019,4,5,20,40,27.7000007629395,154.040005493164
1,2019,4,5,20,50,27.6000003814697,154.040005493164
1,2019,4,5,21,0,27.5,154.040005493164
1,2019,4,5,21,10,27.2999992370605,153.859994506836
1,2019,4,5,21,20,27.2999992370605,153.859994506836
1,2019,4,5,21,30,27.3999996185303,153.859994506836
1,2019,4,5,21,40,27.3999996185303,153.859994506836
1,2019,4,5,21,50,27.2000007629395,153.859994506836
1,2019,4,5,22,0,27.2999992370605,154.040005493164
1,2019,4,5,22,10,27.2999992370605,153.859994506836
1,2019,4,5,22,20,27.3999996185303,153.859994506836
1,2019,4,5,22,30,27.6000003814697,154.040005493164
1,2019,4,5,22,40,27.7000007629395,154.040005493164
1,2019,4,5,22,50,27.8999996185303,154.040005493164
1,2019,4,5,23,0,28.1000003814697,153.859994506836
1,2019,4,5,23,10,28.0,154.220002746582
1,2019,4,5,23,20,28.2000007629395,154.040005493164
1,2019,4,5,23,30,28.3999996185303,153.859994506836
1,2019,4,5,23,40,28.3999996185303,153.859994506836
1,2019,4,5,23,50,27.7000007629395,153.859994506836
1,2019,4,6,0,0,27.7999992370605,153.859994506836
1,2019,4,6,0,10,27.6000003814697,153.859994506836
1,2019,4,6,0,20,27.7999992370605,153.859994506836
1,2019,4,6,0,30,28.1000003814697,153.859994506836
1,2019,4,6,0,40,28.2000007629395,153.859994506836
1,2019,4,6,0,50,28.3999996185303,153.679997253418
1,2019,4,6,1,0,28.6000003814697,153.859994506836
1,2019,4,6,1,10,28.7000007629395,153.679997253418
1,2019,4,6,1,20,28.8999996185303,153.679997253418
1,2019,4,6,1,30,29.1000003814697,153.859994506836
1,2019,4,6,1,40,29.0,153.679997253418
1,2019,4,6,1,50,29.1000003814697,153.679997253418
1,2019,4,6,2,0,29.2999992370605,153.679997253418
1,2019,4,6,2,10,29.3999996185303,153.679997253418
1,2019,4,6,2,20,29.0,153.320002746582
1,2019,4,6,2,30,29.0,153.320002746582
1,2019,4,6,2,40,29.2000007629395,153.320002746582
1,2019,4,6,2,50,29.0,152.959994506836
1,2019,4,6,3,0,29.0,152.959994506836
1,2019,4,6,3,10,29.2999992370605,153.320002746582
1,2019,4,6,3,20,29.2999992370605,153.679997253418
1,2019,4,6,3,30,29.5,153.679997253418
1,2019,4,6,3,40,29.5,153.859994506836
1,2019,4,6,3,50,29.5,153.859994506836
1,2019,4,6,4,0,29.5,153.859994506836
1,2019,4,6,4,10,29.3999996185303,153.859994506836
1,2019,4,6,4,20,29.6000003814697,153.679997253418
1,2019,4,6,4,30,29.7000007629394,153.679997253418
1,2019,4,6,4,40,29.7999992370605,153.5
1,2019,4,6,4,50,29.8999996185303,153.679997253418
1,2019,4,6,5,0,29.8999996185303,153.859994506836
1,2019,4,6,5,10,29.7999992370605,153.679997253418
1,2019,4,6,5,20,30.0,153.859994506836
1,2019,4,6,5,30,29.7999992370605,153.859994506836
1,2019,4,6,5,40,29.7999992370605,153.859994506836
1,2019,4,6,5,50,29.8999996185303,153.859994506836
1,2019,4,6,6,0,29.7999992370605,153.859994506836
1,2019,4,6,6,10,29.8999996185303,153.859994506836
1,2019,4,6,6,20,29.5,153.320002746582
1,2019,4,6,6,30,29.3999996185303,152.779997253418
1,2019,4,6,6,40,29.7999992370605,153.320002746582
1,2019,4,6,6,50,29.7000007629394,152.959994506836
1,2019,4,6,7,0,30.0,153.320002746582
1,2019,4,6,7,10,29.8999996185303,153.679997253418
1,2019,4,6,7,20,29.8999996185303,153.859994506836
1,2019,4,6,7,30,29.5,153.859994506836
1,2019,4,6,7,40,29.3999996185303,153.859994506836
1,2019,4,6,7,50,29.5,153.859994506836
1,2019,4,6,8,0,29.5,153.859994506836
1,2019,4,6,8,10,29.3999996185303,153.679997253418
1,2019,4,6,8,20,29.6000003814697,153.320002746582
1,2019,4,6,8,30,30.0,153.679997253418
1,2019,4,6,8,40,30.0,153.859994506836
1,2019,4,6,8,50,30.1000003814697,153.679997253418
1,2019,4,6,9,0,30.2000007629395,153.859994506836
1,2019,4,6,9,10,30.0,153.679997253418
1,2019,4,6,9,20,30.1000003814697,153.679997253418
1,2019,4,6,9,30,30.1000003814697,153.679997253418
1,2019,4,6,9,40,30.1000003814697,153.859994506836
1,2019,4,6,9,50,30.1000003814697,153.5
1,2019,4,6,10,0,30.0,153.679997253418
1,2019,4,6,10,10,30.1000003814697,153.679997253418
1,2019,4,6,10,20,30.0,153.679997253418
1,2019,4,6,10,30,30.0,153.859994506836
1,2019,4,6,10,40,29.8999996185303,153.859994506836
1,2019,4,6,10,50,30.0,154.040005493164
1,2019,4,6,11,0,29.7999992370605,154.040005493164
1,2019,4,6,11,10,29.7000007629394,154.040005493164
1,2019,4,6,11,20,29.7999992370605,153.859994506836
1,2019,4,6,11,30,29.7999992370605,154.040005493164
1,2019,4,6,11,40,30.0,153.859994506836
1,2019,4,6,11,50,30.0,154.040005493164
1,2019,4,6,12,0,30.0,153.679997253418
1,2019,4,6,12,10,30.1000003814697,153.859994506836
1,2019,4,6,12,20,29.7000007629394,153.859994506836
1,2019,4,6,12,30,30.0,153.859994506836
1,2019,4,6,12,40,30.0,153.859994506836
1,2019,4,6,12,50,30.1000003814697,153.859994506836
1,2019,4,6,13,0,30.3999996185303,153.859994506836
1,2019,4,6,13,10,30.3999996185303,153.859994506836
1,2019,4,6,13,20,30.3999996185303,154.040005493164
1,2019,4,6,13,30,29.3999996185303,152.959994506836
1,2019,4,6,13,40,30.0,153.859994506836
1,2019,4,6,13,50,30.0,154.040005493164
1,2019,4,6,14,0,30.0,154.040005493164
1,2019,4,6,14,10,29.7999992370605,154.4
1,2019,4,6,14,20,29.8999996185303,154.040005493164
1,2019,4,6,14,30,30.0,154.4
1,2019,4,6,14,40,30.0,154.4
1,2019,4,6,14,50,29.3999996185303,153.679997253418
1,2019,4,6,15,0,29.7999992370605,153.859994506836
1,2019,4,6,15,10,29.8999996185303,154.040005493164
1,2019,4,6,15,20,30.0,154.4
1,2019,4,6,15,30,30.0,154.4
1,2019,4,6,15,40,30.7000007629395,154.4
1,2019,4,6,15,50,29.7999992370605,154.4
1,2019,4,6,16,0,30.0,154.759994506836
1,2019,4,6,16,10,29.7000007629394,154.759994506836
1,2019,4,6,16,20,29.3999996185303,154.040005493164
1,2019,4,6,16,30,29.3999996185303,153.859994506836
1,2019,4,6,16,40,29.7000007629394,154.220002746582
1,2019,4,6,16,50,29.7999992370605,154.4
1,2019,4,6,17,0,29.7999992370605,154.4
1,2019,4,6,17,10,29.8999996185303,154.759994506836
1,2019,4,6,17,20,29.8999996185303,154.4
1,2019,4,6,17,30,29.8999996185303,154.4
1,2019,4,6,17,40,29.8999996185303,154.4
1,2019,4,6,17,50,29.8999996185303,154.4
1,2019,4,6,18,0,29.7000007629394,154.579997253418
1,2019,4,6,18,10,29.3999996185303,154.759994506836
1,2019,4,6,18,20,28.7000007629395,154.759994506836
1,2019,4,6,18,30,28.1000003814697,154.4
1,2019,4,6,18,40,27.6000003814697,154.4
1,2019,4,6,18,50,27.1000003814697,154.4
1,2019,4,6,19,0,27.1000003814697,154.4
1,2019,4,6,19,10,27.0,154.4
1,2019,4,6,19,20,26.7999992370605,154.4
1,2019,4,6,19,30,26.7000007629395,154.4
1,2019,4,6,19,40,26.5,154.4
1,2019,4,6,19,50,26.3999996185303,154.4
1,2019,4,6,20,0,26.3999996185303,154.4
1,2019,4,6,20,10,26.2000007629395,154.4
1,2019,4,6,20,20,26.1000003814697,154.4
1,2019,4,6,20,30,26.1000003814697,154.4
1,2019,4,6,20,40,3289.69995117188,154.040005493164
1,2019,4,6,20,50,25.7999992370605,154.4
1,2019,4,6,21,0,25.7999992370605,154.4
1,2019,4,6,21,10,25.7000007629395,154.040005493164
1,2019,4,6,21,20,25.6000003814697,154.4
1,2019,4,6,21,30,25.5,154.4
1,2019,4,6,21,40,25.5,154.4
1,2019,4,6,21,50,25.2999992370605,154.4
1,2019,4,6,22,0,25.2000007629395,154.040005493164
1,2019,4,6,22,10,25.1000003814697,154.040005493164
1,2019,4,6,22,20,25.2000007629395,154.040005493164
1,2019,4,6,22,30,24.8999996185303,154.040005493164
1,2019,4,6,22,40,24.8999996185303,154.4
1,2019,4,6,22,50,24.8999996185303,154.4
1,2019,4,6,23,0,24.8999996185303,154.040005493164
1,2019,4,6,23,10,24.8999996185303,154.4
1,2019,4,6,23,20,24.7999992370605,154.040005493164
1,2019,4,6,23,30,24.7000007629395,154.040005493164
1,2019,4,6,23,40,24.6000003814697,154.040005493164
1,2019,4,6,23,50,24.5,154.040005493164
1,2019,4,7,0,0,24.3999996185303,154.040005493164
1,2019,4,7,0,10,24.3999996185303,154.040005493164
1,2019,4,7,0,20,24.2999992370605,154.040005493164
1,2019,4,7,0,30,24.2000007629395,154.040005493164
1,2019,4,7,0,40,24.2000007629395,154.040005493164
1,2019,4,7,0,50,24.2000007629395,154.040005493164
1,2019,4,7,1,0,24.2999992370605,154.040005493164
1,2019,4,7,1,10,24.1000003814697,154.040005493164
1,2019,4,7,1,20,24.1000003814697,154.040005493164
1,2019,4,7,1,30,24.2000007629395,154.040005493164
1,2019,4,7,1,40,24.2000007629395,154.040005493164
1,2019,4,7,1,50,24.2999992370605,154.040005493164
1,2019,4,7,2,0,24.5,154.040005493164
1,2019,4,7,2,10,24.3999996185303,154.040005493164
1,2019,4,7,2,20,24.2999992370605,154.040005493164
1,2019,4,7,2,30,24.5,154.040005493164
1,2019,4,7,2,40,24.5,154.040005493164
1,2019,4,7,2,50,24.2999992370605,154.040005493164
1,2019,4,7,3,0,24.5,154.040005493164
1,2019,4,7,3,10,24.6000003814697,154.040005493164
1,2019,4,7,3,20,24.5,154.040005493164
1,2019,4,7,3,30,24.3999996185303,154.040005493164
1,2019,4,7,3,40,24.1000003814697,154.040005493164
1,2019,4,7,3,50,24.0,154.040005493164
1,2019,4,7,4,0,24.0,154.040005493164
1,2019,4,7,4,10,24.0,154.040005493164
1,2019,4,7,4,20,23.8999996185303,154.040005493164
1,2019,4,7,4,30,23.8999996185303,154.040005493164
1,2019,4,7,4,40,24.1000003814697,154.040005493164
1,2019,4,7,4,50,23.7999992370605,154.040005493164
1,2019,4,7,5,0,23.7999992370605,154.040005493164
1,2019,4,7,5,10,23.7000007629395,154.040005493164
1,2019,4,7,5,20,23.7999992370605,154.040005493164
1,2019,4,7,5,30,23.7000007629395,154.040005493164
1,2019,4,7,5,40,23.6000003814697,154.040005493164
1,2019,4,7,5,50,23.5,154.040005493164
1,2019,4,7,6,0,23.5,154.040005493164
1,2019,4,7,6,10,23.6000003814697,154.040005493164
1,2019,4,7,6,20,23.7000007629395,154.4
1,2019,4,7,6,30,23.6000003814697,154.040005493164
1,2019,4,7,6,40,23.7000007629395,154.4
1,2019,4,7,6,50,23.8999996185303,154.040005493164
1,2019,4,7,7,0,23.8999996185303,154.040005493164
1,2019,4,7,7,10,23.7000007629395,154.040005493164
1,2019,4,7,7,20,23.7999992370605,154.040005493164
1,2019,4,7,7,30,23.7999992370605,154.040005493164
1,2019,4,7,7,40,23.7000007629395,154.4
1,2019,4,7,7,50,23.8999996185303,154.4
1,2019,4,7,8,0,23.7999992370605,154.4
1,2019,4,7,8,10,23.8999996185303,154.4
1,2019,4,7,8,20,23.7999992370605,154.4
1,2019,4,7,8,30,23.7000007629395,154.4
1,2019,4,7,8,40,23.6000003814697,154.4
1,2019,4,7,8,50,23.7000007629395,154.4
1,2019,4,7,9,0,23.5,154.040005493164
1,2019,4,7,9,10,23.5,154.4
1,2019,4,7,9,20,23.6000003814697,154.4
1,2019,4,7,9,30,3288.60009765625,154.4
1,2019,4,7,9,40,23.6000003814697,154.4
1,2019,4,7,9,50,23.6000003814697,154.040005493164
1,2019,4,7,10,0,23.5,154.040005493164
1,2019,4,7,10,10,23.5,154.4
1,2019,4,7,10,20,23.3999996185303,154.040005493164
1,2019,4,7,10,30,23.2000007629395,154.4
1,2019,4,7,10,40,23.1000003814697,154.040005493164
1,2019,4,7,10,50,23.0,154.040005493164
1,2019,4,7,11,0,22.8999996185303,154.040005493164
1,2019,4,7,11,10,22.8999996185303,154.040005493164
1,2019,4,7,11,20,22.7999992370605,154.4
1,2019,4,7,11,30,22.8999996185303,154.4
1,2019,4,7,11,40,22.8999996185303,154.4
1,2019,4,7,11,50,22.7999992370605,154.4
1,2019,4,7,12,0,22.7000007629395,154.4
1,2019,4,7,12,10,22.7999992370605,154.4
1,2019,4,7,12,20,22.7999992370605,154.4
1,2019,4,7,12,30,22.7999992370605,154.4
1,2019,4,7,12,40,22.8999996185303,154.4
1,2019,4,7,12,50,22.7999992370605,154.4
1,2019,4,7,13,0,22.7000007629395,154.4
1,2019,4,7,13,10,23.0,154.4
1,2019,4,7,13,20,22.7999992370605,154.4
1,2019,4,7,13,30,23.0,154.759994506836
1,2019,4,7,13,40,23.2000007629395,154.759994506836
1,2019,4,7,13,50,23.2000007629395,154.759994506836
1,2019,4,7,14,0,23.6000003814697,154.759994506836
1,2019,4,7,14,10,23.7999992370605,154.579997253418
1,2019,4,7,14,20,23.7000007629395,154.759994506836
1,2019,4,7,14,30,24.0,154.579997253418
1,2019,4,7,14,40,24.2000007629395,154.940005493164
1,2019,4,7,14,50,24.2999992370605,154.579997253418
1,2019,4,7,15,0,24.5,154.4
1,2019,4,7,15,10,24.6000003814697,154.4
1,2019,4,7,15,20,25.1000003814697,154.579997253418
1,2019,4,7,15,30,25.2000007629395,154.759994506836
1,2019,4,7,15,40,25.2000007629395,154.759994506836
1,2019,4,7,15,50,25.5,154.940005493164
1,2019,4,7,16,0,25.5,154.579997253418
1,2019,4,7,16,10,25.6000003814697,154.4
1,2019,4,7,16,20,25.6000003814697,154.759994506836
1,2019,4,7,16,30,25.5,154.4
1,2019,4,7,16,40,25.7000007629395,154.4
1,2019,4,7,16,50,25.6000003814697,154.4
1,2019,4,7,17,0,25.7999992370605,154.579997253418
1,2019,4,7,17,10,26.0,154.940005493164
1,2019,4,7,17,20,26.0,154.940005493164
1,2019,4,7,17,30,26.3999996185303,154.940005493164
1,2019,4,7,17,40,26.0,154.940005493164
1,2019,4,7,17,50,26.2999992370605,155.120002746582
1,2019,4,7,18,0,26.2999992370605,155.120002746582
1,2019,4,7,18,10,26.3999996185303,155.120002746582
1,2019,4,7,18,20,26.5,155.479997253418
1,2019,4,7,18,30,26.3999996185303,155.120002746582
1,2019,4,7,18,40,26.6000003814697,155.479997253418
1,2019,4,7,18,50,26.5,155.120002746582
1,2019,4,7,19,0,26.3999996185303,155.120002746582
1,2019,4,7,19,10,26.5,155.120002746582
1,2019,4,7,19,20,26.6000003814697,155.479997253418
1,2019,4,7,19,30,26.7000007629395,155.479997253418
1,2019,4,7,19,40,26.8999996185303,155.479997253418
1,2019,4,7,19,50,27.1000003814697,155.479997253418
1,2019,4,7,20,0,27.2000007629395,155.479997253418
1,2019,4,7,20,10,27.3999996185303,155.479997253418
1,2019,4,7,20,20,27.5,155.479997253418
1,2019,4,7,20,30,27.5,155.479997253418
1,2019,4,7,20,40,27.6000003814697,155.120002746582
1,2019,4,7,20,50,27.5,154.940005493164
1,2019,4,7,21,0,27.5,154.940005493164
1,2019,4,7,21,10,27.6000003814697,155.479997253418
1,2019,4,7,21,20,27.1000003814697,155.479997253418
1,2019,4,7,21,30,26.7000007629395,155.479997253418
1,2019,4,7,21,40,26.3999996185303,155.120002746582
1,2019,4,7,21,50,26.1000003814697,155.479997253418
1,2019,4,7,22,0,25.7000007629395,155.479997253418
1,2019,4,7,22,10,25.6000003814697,155.479997253418
1,2019,4,7,22,20,25.5,155.479997253418
1,2019,4,7,22,30,25.2000007629395,155.479997253418
1,2019,4,7,22,40,25.0,155.479997253418
1,2019,4,7,22,50,25.0,155.479997253418
1,2019,4,7,23,0,3289.19995117187,155.479997253418
1,2019,4,7,23,10,24.5,155.479997253418
1,2019,4,7,23,20,24.5,155.479997253418
1,2019,4,7,23,30,24.1000003814697,155.120002746582
1,2019,4,7,23,40,23.5,155.120002746582
1,2019,4,7,23,50,23.2000007629395,155.120002746582
1,2019,4,8,0,0,22.8999996185303,155.120002746582
1,2019,4,8,0,10,22.7000007629395,155.120002746582
1,2019,4,8,0,20,22.7000007629395,154.940005493164
1,2019,4,8,0,30,22.8999996185303,155.120002746582
1,2019,4,8,0,40,23.0,154.940005493164
1,2019,4,8,0,50,22.7999992370605,155.120002746582
1,2019,4,8,1,0,22.7000007629395,154.940005493164
1,2019,4,8,1,10,22.6000003814697,154.940005493164
1,2019,4,8,1,20,22.6000003814697,154.940005493164
1,2019,4,8,1,30,22.5,155.120002746582
1,2019,4,8,1,40,22.5,155.120002746582
1,2019,4,8,1,50,22.5,154.940005493164
1,2019,4,8,2,0,22.5,154.940005493164
1,2019,4,8,2,10,22.6000003814697,155.120002746582
1,2019,4,8,2,20,22.5,155.120002746582
1,2019,4,8,2,30,22.6000003814697,154.940005493164
1,2019,4,8,2,40,22.6000003814697,154.940005493164
1,2019,4,8,2,50,22.6000003814697,155.120002746582
1,2019,4,8,3,0,22.5,155.120002746582
1,2019,4,8,3,10,22.6000003814697,155.120002746582
1,2019,4,8,3,20,22.6000003814697,155.120002746582
1,2019,4,8,3,30,22.6000003814697,155.120002746582
1,2019,4,8,3,40,22.5,155.120002746582
1,2019,4,8,3,50,22.5,155.120002746582
1,2019,4,8,4,0,22.6000003814697,155.120002746582
1,2019,4,8,4,10,22.7000007629395,154.940005493164
1,2019,4,8,4,20,22.6000003814697,155.120002746582
1,2019,4,8,4,30,22.5,155.120002746582
1,2019,4,8,4,40,22.3999996185303,155.120002746582
1,2019,4,8,4,50,22.3999996185303,154.940005493164
1,2019,4,8,5,0,22.3999996185303,154.940005493164
1,2019,4,8,5,10,22.2999992370605,155.120002746582
1,2019,4,8,5,20,22.2000007629395,155.120002746582
1,2019,4,8,5,30,22.2000007629395,154.940005493164
1,2019,4,8,5,40,22.1000003814697,154.940005493164
1,2019,4,8,5,50,22.2000007629395,154.940005493164
1,2019,4,8,6,0,22.1000003814697,154.940005493164
1,2019,4,8,6,10,22.0,154.940005493164
1,2019,4,8,6,20,22.1000003814697,154.940005493164
1,2019,4,8,6,30,22.0,155.120002746582
1,2019,4,8,6,40,22.1000003814697,155.120002746582
1,2019,4,8,6,50,22.0,154.940005493164
1,2019,4,8,7,0,22.0,154.940005493164
1,2019,4,8,7,10,21.8999996185303,154.940005493164
1,2019,4,8,7,20,21.8999996185303,155.120002746582
1,2019,4,8,7,30,21.8999996185303,154.940005493164
1,2019,4,8,7,40,22.0,154.940005493164
1,2019,4,8,7,50,21.8999996185303,154.940005493164
1,2019,4,8,8,0,21.8999996185303,155.120002746582
1,2019,4,8,8,10,21.8999996185303,155.120002746582
1,2019,4,8,8,20,21.8999996185303,154.940005493164
1,2019,4,8,8,30,21.7999992370605,154.940005493164
1,2019,4,8,8,40,21.8999996185303,154.940005493164
1,2019,4,8,8,50,22.0,155.120002746582
1,2019,4,8,9,0,21.7999992370605,155.120002746582
1,2019,4,8,9,10,21.8999996185303,155.120002746582
1,2019,4,8,9,20,21.8999996185303,155.120002746582
1,2019,4,8,9,30,22.0,155.120002746582
1,2019,4,8,9,40,21.7999992370605,155.120002746582
1,2019,4,8,9,50,21.7999992370605,155.120002746582
1,2019,4,8,10,0,21.7999992370605,155.120002746582
1,2019,4,8,10,10,21.8999996185303,155.120002746582
1,2019,4,8,10,20,21.7999992370605,155.120002746582
1,2019,4,8,10,30,21.8999996185303,155.120002746582
1,2019,4,8,10,40,22.0,155.120002746582
1,2019,4,8,10,50,22.0,155.120002746582
1,2019,4,8,11,0,21.1000003814697,154.040005493164
1,2019,4,8,11,10,21.5,154.940005493164
1,2019,4,8,11,20,21.5,155.120002746582
1,2019,4,8,11,30,21.5,155.120002746582
1,2019,4,8,11,40,21.5,155.120002746582
1,2019,4,8,11,50,21.7000007629395,155.479997253418
1,2019,4,8,12,0,21.3999996185303,155.479997253418
1,2019,4,8,12,10,21.5,155.479997253418
1,2019,4,8,12,20,21.5,155.479997253418
1,2019,4,8,12,30,21.5,155.479997253418
1,2019,4,8,12,40,21.5,155.479997253418
1,2019,4,8,12,50,21.7999992370605,155.840005493164
1,2019,4,8,13,0,22.1000003814697,155.659994506836
1,2019,4,8,13,10,22.2999992370605,155.659994506836
1,2019,4,8,13,20,22.6000003814697,156.020002746582
1,2019,4,8,13,30,22.6000003814697,156.020002746582
1,2019,4,8,13,40,22.6000003814697,155.659994506836
1,2019,4,8,13,50,22.7000007629395,156.020002746582
1,2019,4,8,14,0,22.8999996185303,156.020002746582
1,2019,4,8,14,10,22.7000007629395,156.020002746582
1,2019,4,8,14,20,22.7000007629395,156.020002746582
1,2019,4,8,14,30,22.8999996185303,156.020002746582
1,2019,4,8,14,40,23.0,156.379997253418
1,2019,4,8,14,50,23.1000003814697,156.379997253418
1,2019,4,8,15,0,23.1000003814697,156.379997253418
1,2019,4,8,15,10,23.2000007629395,156.379997253418
1,2019,4,8,15,20,23.2000007629395,156.379997253418
1,2019,4,8,15,30,23.3999996185303,156.379997253418
1,2019,4,8,15,40,23.2000007629395,156.379997253418
1,2019,4,8,15,50,23.2000007629395,156.379997253418
1,2019,4,8,16,0,23.1000003814697,156.379997253418
1,2019,4,8,16,10,23.1000003814697,156.379997253418
1,2019,4,8,16,20,23.1000003814697,156.379997253418
1,2019,4,8,16,30,23.2000007629395,156.379997253418
1,2019,4,8,16,40,23.2000007629395,156.379997253418
1,2019,4,8,16,50,23.0,156.379997253418
1,2019,4,8,17,0,22.8999996185303,156.379997253418
1,2019,4,8,17,10,22.7999992370605,156.379997253418
1,2019,4,8,17,20,22.7999992370605,156.379997253418
1,2019,4,8,17,30,22.7000007629395,156.379997253418
1,2019,4,8,17,40,22.7999992370605,156.379997253418
1,2019,4,8,17,50,22.8999996185303,156.379997253418
1,2019,4,8,18,0,23.0,156.2
1,2019,4,8,18,10,23.0,156.379997253418
1,2019,4,8,18,20,23.0,156.379997253418
1,2019,4,8,18,30,22.7000007629395,156.379997253418
1,2019,4,8,18,40,22.6000003814697,156.379997253418
1,2019,4,8,18,50,22.5,156.379997253418
1,2019,4,8,19,0,22.5,156.379997253418
1,2019,4,8,19,10,22.3999996185303,156.379997253418
1,2019,4,8,19,20,22.7999992370605,156.2
1,2019,4,8,19,30,22.2999992370605,156.379997253418
1,2019,4,8,19,40,22.3999996185303,156.379997253418
1,2019,4,8,19,50,22.2999992370605,156.379997253418
1,2019,4,8,20,0,22.2000007629395,156.379997253418
1,2019,4,8,20,10,22.1000003814697,156.379997253418
1,2019,4,8,20,20,22.1000003814697,156.379997253418
1,2019,4,8,20,30,22.1000003814697,156.379997253418
1,2019,4,8,20,40,21.8999996185303,156.020002746582
1,2019,4,8,20,50,21.8999996185303,156.020002746582
1,2019,4,8,21,0,21.8999996185303,156.020002746582
1,2019,4,8,21,10,21.7999992370605,156.020002746582
1,2019,4,8,21,20,21.8999996185303,156.020002746582
